elevation,soil_depth,clay_content,annual_rainfall,distance_to_river,ndvi_score,month,risk_score
993.0,231.0,11.1,1496.0,35.4,0.11,4,100.0
248.0,180.0,17.6,2383.0,1.5,0.22,8,25.9
692.0,113.0,20.0,2408.0,4.1,0.64,11,24.7
18.0,115.0,44.4,1569.0,14.8,0.7,9,0.0
387.0,114.0,6.3,702.0,12.6,0.76,5,72.8
230.0,94.0,50.5,409.0,16.6,0.27,1,77.3
170.0,190.0,64.6,220.0,32.6,0.68,1,49.8
129.0,92.0,42.6,1367.0,39.1,0.56,12,40.9
318.0,298.0,8.9,396.0,49.5,0.23,7,81.1
999.0,122.0,19.4,963.0,20.7,0.59,4,95.9
719.0,279.0,61.5,1585.0,14.4,0.77,4,25.4
1184.0,19.0,62.4,2434.0,17.4,0.71,5,73.9
708.0,175.0,68.5,1084.0,28.6,0.61,12,65.1
194.0,220.0,29.0,664.0,15.0,0.3,9,20.9
527.0,53.0,35.9,2426.0,13.4,0.61,11,45.4
1197.0,16.0,45.8,1310.0,44.6,0.65,8,90.3
694.0,127.0,15.6,2279.0,44.8,0.1,3,85.5
991.0,133.0,25.2,1672.0,41.5,0.14,2,83.0
479.0,229.0,14.8,781.0,3.1,0.16,7,60.1
1109.0,193.0,40.1,539.0,15.4,0.2,4,80.8
1172.0,158.0,33.1,1686.0,3.2,0.42,10,41.6
628.0,66.0,6.5,320.0,9.5,0.59,6,98.4
399.0,101.0,26.4,1283.0,33.1,0.11,9,60.3
880.0,280.0,60.8,329.0,17.4,0.2,8,61.5
531.0,86.0,14.7,2387.0,24.8,0.47,12,88.4
815.0,245.0,68.7,1646.0,29.4,0.6,4,48.1
98.0,88.0,25.7,1532.0,7.7,0.41,10,12.4
184.0,241.0,45.1,1963.0,21.4,0.33,2,8.6
598.0,214.0,38.2,2241.0,30.5,0.2,1,45.9
283.0,221.0,36.3,808.0,4.6,0.8,5,27.3
170.0,90.0,62.8,1005.0,36.2,0.76,6,47.0
760.0,178.0,48.7,668.0,47.5,0.36,9,70.4
899.0,262.0,37.4,1531.0,7.8,0.41,12,44.7
179.0,54.0,46.9,2355.0,11.1,0.75,6,22.1
181.0,72.0,67.0,1979.0,18.5,0.43,4,22.6
284.0,143.0,8.5,1098.0,14.7,0.67,10,43.6
945.0,147.0,37.8,2392.0,29.8,0.68,7,61.6
598.0,268.0,7.7,1764.0,21.7,0.15,12,65.6
998.0,54.0,51.6,1513.0,44.0,0.42,11,65.7
1132.0,62.0,52.0,379.0,19.9,0.43,12,86.3
1093.0,109.0,43.7,1516.0,7.3,0.16,8,62.1
446.0,257.0,32.3,1260.0,22.3,0.54,5,61.9
713.0,192.0,32.6,1211.0,21.3,0.19,8,86.6
1087.0,179.0,34.4,1365.0,42.8,0.23,8,91.9
504.0,254.0,57.8,2433.0,18.3,0.32,8,12.5
49.0,27.0,58.5,1632.0,28.8,0.31,9,33.5
38.0,238.0,15.0,441.0,42.8,0.76,8,48.7
991.0,27.0,69.4,1339.0,39.4,0.54,4,100.0
1051.0,47.0,34.2,2035.0,24.6,0.59,3,97.6
209.0,51.0,9.3,1692.0,8.0,0.5,2,60.5
20.0,228.0,61.6,1716.0,10.1,0.46,1,0.0
666.0,162.0,15.2,1922.0,20.0,0.54,11,22.5
285.0,165.0,24.9,1627.0,1.3,0.77,11,10.1
105.0,144.0,15.1,1983.0,0.8,0.33,5,17.7
568.0,57.0,17.4,2331.0,27.9,0.2,4,81.5
662.0,99.0,58.7,1773.0,3.9,0.31,11,28.5
562.0,57.0,46.8,1767.0,29.8,0.39,7,57.9
408.0,210.0,20.2,1618.0,9.9,0.58,3,17.0
1037.0,189.0,67.5,1671.0,14.4,0.66,2,37.9
702.0,176.0,54.1,844.0,8.1,0.35,8,56.7
318.0,252.0,18.1,481.0,14.0,0.65,6,56.2
970.0,171.0,28.0,679.0,8.2,0.53,12,76.0
163.0,112.0,27.6,2144.0,13.5,0.72,4,25.7
770.0,127.0,5.9,673.0,24.9,0.72,9,90.5
449.0,53.0,52.9,1595.0,40.4,0.57,10,33.1
1167.0,233.0,12.3,1709.0,11.2,0.16,4,69.3
638.0,62.0,37.9,1324.0,29.8,0.33,7,87.4
704.0,41.0,23.3,698.0,36.0,0.67,12,100.0
1046.0,40.0,64.3,1514.0,45.7,0.73,9,74.4
84.0,138.0,19.0,1372.0,18.0,0.27,10,24.9
303.0,139.0,20.4,1714.0,33.6,0.74,3,47.3
622.0,187.0,56.6,1172.0,14.1,0.61,10,42.6
927.0,65.0,45.0,1795.0,22.8,0.79,7,72.8
719.0,183.0,53.6,1160.0,37.0,0.33,11,48.1
134.0,110.0,6.8,2018.0,40.0,0.73,12,41.1
1038.0,229.0,57.0,1819.0,13.9,0.23,10,14.9
280.0,22.0,58.8,492.0,31.5,0.78,12,100.0
1027.0,222.0,62.6,591.0,44.3,0.71,9,47.5
651.0,161.0,24.5,1065.0,45.7,0.34,6,82.1
940.0,93.0,31.9,1419.0,21.6,0.27,10,77.9
778.0,134.0,53.5,904.0,46.9,0.77,7,58.2
461.0,33.0,16.9,855.0,12.8,0.43,1,79.0
730.0,144.0,29.8,2166.0,17.6,0.29,7,43.1
544.0,67.0,32.6,338.0,19.3,0.13,11,97.7
640.0,45.0,10.1,1938.0,13.2,0.19,4,97.3
639.0,128.0,65.9,1802.0,31.0,0.54,9,36.7
840.0,254.0,55.4,2459.0,6.6,0.33,11,20.0
109.0,111.0,54.3,2448.0,28.9,0.5,6,26.1
929.0,216.0,57.1,1975.0,36.8,0.21,8,40.7
510.0,96.0,38.8,1817.0,22.6,0.39,6,73.6
253.0,45.0,9.0,1485.0,39.4,0.55,7,100.0
779.0,25.0,66.8,1626.0,5.8,0.61,4,64.6
832.0,23.0,20.9,1878.0,17.5,0.32,12,87.7
664.0,230.0,24.9,2266.0,8.0,0.32,10,22.3
759.0,20.0,62.8,1421.0,27.0,0.63,12,89.0
677.0,99.0,47.3,1112.0,35.6,0.21,9,61.9
347.0,263.0,13.8,2297.0,8.1,0.47,4,49.7
1048.0,140.0,22.4,1455.0,34.3,0.55,11,75.3
1113.0,276.0,47.6,1830.0,25.9,0.79,3,51.8
663.0,239.0,14.0,2034.0,19.5,0.55,6,40.4
532.0,275.0,39.3,1871.0,12.2,0.6,10,13.6
100.0,33.0,44.3,982.0,32.6,0.48,1,59.4
436.0,184.0,52.8,335.0,1.1,0.29,6,56.8
364.0,61.0,51.5,357.0,14.3,0.11,6,82.7
576.0,152.0,55.5,1661.0,46.3,0.78,12,48.4
271.0,55.0,31.6,437.0,19.9,0.33,12,76.5
449.0,68.0,34.8,2015.0,33.6,0.74,11,51.7
579.0,211.0,47.0,262.0,37.2,0.43,10,58.4
661.0,140.0,50.9,909.0,28.2,0.14,10,62.8
585.0,56.0,18.7,222.0,25.3,0.24,10,95.4
489.0,37.0,55.6,1176.0,22.3,0.18,12,94.7
588.0,299.0,46.6,884.0,44.5,0.11,10,42.6
884.0,298.0,31.9,294.0,18.1,0.1,12,79.2
567.0,147.0,12.7,984.0,39.9,0.79,3,92.1
1046.0,100.0,19.3,1269.0,1.3,0.69,12,48.0
532.0,49.0,29.2,1937.0,39.5,0.79,8,78.9
37.0,285.0,42.7,1504.0,49.7,0.75,9,0.0
702.0,186.0,53.8,1515.0,9.6,0.19,3,59.5
870.0,290.0,27.4,1844.0,38.1,0.7,11,45.9
577.0,59.0,47.7,815.0,6.6,0.12,9,52.5
335.0,119.0,55.0,2472.0,12.9,0.12,2,42.1
948.0,148.0,67.2,1322.0,47.5,0.24,12,72.3
1157.0,275.0,56.5,1200.0,2.9,0.22,9,20.2
1131.0,290.0,64.8,472.0,36.0,0.74,11,60.9
327.0,50.0,7.1,553.0,25.7,0.1,9,94.9
374.0,139.0,7.4,1516.0,6.0,0.7,9,27.1
1149.0,221.0,18.0,2457.0,7.7,0.17,1,44.5
1157.0,101.0,20.0,2243.0,39.0,0.56,9,52.5
45.0,248.0,45.6,995.0,29.7,0.2,2,29.4
930.0,226.0,48.8,1195.0,19.8,0.36,12,45.6
261.0,53.0,46.3,2358.0,5.6,0.76,6,25.3
106.0,66.0,64.8,1572.0,33.4,0.57,5,43.1
521.0,104.0,16.0,2368.0,47.3,0.58,9,39.6
23.0,280.0,67.5,668.0,14.6,0.44,8,20.4
854.0,16.0,40.7,565.0,4.4,0.62,7,86.6
495.0,257.0,40.7,1766.0,30.6,0.35,7,29.2
45.0,142.0,20.8,1970.0,24.0,0.22,11,23.5
372.0,88.0,57.8,998.0,1.0,0.3,8,42.0
1016.0,283.0,67.4,433.0,39.1,0.48,2,82.8
954.0,167.0,11.8,400.0,10.3,0.22,8,99.7
820.0,230.0,45.2,787.0,43.6,0.44,1,63.9
734.0,210.0,17.5,209.0,6.5,0.27,3,68.4
260.0,242.0,11.9,2249.0,5.3,0.77,11,16.0
517.0,221.0,56.6,2456.0,26.1,0.26,4,39.5
553.0,76.0,60.4,924.0,16.7,0.52,2,47.6
272.0,300.0,34.0,2227.0,47.3,0.45,4,37.7
665.0,152.0,36.7,1822.0,27.0,0.3,8,67.9
856.0,34.0,28.4,1915.0,16.7,0.56,5,86.8
583.0,264.0,64.5,250.0,11.5,0.25,7,57.3
411.0,33.0,38.1,502.0,38.1,0.52,5,98.1
1.0,47.0,28.2,2031.0,46.0,0.13,9,52.5
966.0,137.0,10.7,406.0,22.3,0.36,2,100.0
711.0,206.0,31.2,270.0,1.5,0.75,10,47.8
116.0,289.0,20.4,263.0,4.4,0.28,10,15.6
314.0,102.0,14.8,2472.0,5.4,0.2,6,47.6
842.0,274.0,14.8,1030.0,22.7,0.22,8,86.4
572.0,231.0,48.8,580.0,39.8,0.31,5,75.4
63.0,290.0,17.3,1986.0,49.1,0.52,8,21.3
1052.0,163.0,35.9,1914.0,31.3,0.58,8,67.6
20.0,152.0,33.4,1504.0,35.4,0.23,6,40.8
599.0,46.0,17.3,1097.0,36.3,0.44,11,92.2
115.0,128.0,49.4,2421.0,21.1,0.58,1,16.6
606.0,168.0,30.6,1641.0,4.7,0.23,2,39.0
1103.0,203.0,69.5,656.0,7.3,0.77,7,50.9
995.0,295.0,25.1,518.0,8.0,0.76,9,50.1
760.0,221.0,33.6,1796.0,13.6,0.1,3,44.1
921.0,107.0,32.9,922.0,24.4,0.38,3,100.0
1163.0,258.0,27.3,1461.0,5.5,0.49,6,52.2
1141.0,43.0,23.1,1301.0,35.6,0.24,6,100.0
62.0,133.0,30.9,1859.0,29.0,0.68,4,33.8
263.0,54.0,40.3,2001.0,29.7,0.22,9,43.9
1103.0,26.0,52.3,1129.0,20.6,0.69,9,88.1
426.0,101.0,16.0,212.0,22.3,0.58,11,69.1
909.0,60.0,51.0,464.0,3.3,0.64,5,88.8
89.0,158.0,68.6,437.0,23.3,0.56,1,47.1
591.0,140.0,22.8,282.0,42.4,0.26,8,97.0
1030.0,216.0,21.9,1974.0,6.5,0.38,6,36.4
1133.0,283.0,67.8,2077.0,38.9,0.65,8,45.1
280.0,212.0,17.4,1547.0,16.0,0.31,8,14.3
933.0,201.0,25.8,2453.0,23.0,0.37,2,49.4
235.0,247.0,58.8,410.0,21.2,0.75,8,59.2
724.0,76.0,23.7,283.0,20.7,0.56,12,100.0
740.0,201.0,59.6,2232.0,2.4,0.5,11,6.1
259.0,25.0,40.5,1469.0,28.2,0.24,3,89.0
660.0,264.0,47.2,463.0,30.4,0.26,2,77.9
580.0,207.0,38.5,966.0,19.6,0.41,7,51.9
32.0,157.0,67.7,228.0,35.9,0.38,12,57.1
680.0,162.0,47.2,493.0,9.2,0.43,10,60.3
1113.0,289.0,25.5,396.0,38.3,0.61,9,75.7
5.0,221.0,56.4,564.0,39.8,0.1,10,27.6
1157.0,92.0,49.0,1392.0,24.8,0.74,5,97.2
74.0,245.0,32.4,1820.0,18.9,0.54,6,0.0
1012.0,87.0,50.9,1590.0,12.9,0.55,10,34.8
11.0,138.0,62.2,1362.0,14.4,0.44,3,37.6
804.0,31.0,7.7,485.0,11.6,0.56,8,100.0
492.0,38.0,63.7,1386.0,34.4,0.2,7,82.6
991.0,120.0,33.0,1119.0,21.1,0.69,1,81.6
930.0,111.0,22.9,778.0,26.0,0.52,4,95.3
126.0,221.0,47.9,1244.0,34.9,0.26,4,41.3
889.0,200.0,15.8,1393.0,39.0,0.12,1,89.4
86.0,159.0,37.8,2287.0,24.9,0.72,9,21.0
1115.0,95.0,58.9,1630.0,3.9,0.5,8,37.8
146.0,63.0,32.5,2416.0,16.1,0.11,2,47.5
464.0,225.0,16.1,2208.0,10.0,0.54,9,9.1
25.0,103.0,35.3,2470.0,4.9,0.69,9,2.5
110.0,175.0,52.6,1935.0,28.4,0.32,8,24.7
1138.0,123.0,56.7,1314.0,9.5,0.79,10,44.6
857.0,166.0,26.8,1397.0,17.2,0.59,3,78.6
426.0,43.0,23.1,1793.0,19.9,0.22,2,60.8
570.0,46.0,28.1,643.0,7.4,0.4,5,100.0
535.0,136.0,28.2,612.0,26.9,0.6,2,72.8
11.0,299.0,17.1,960.0,11.7,0.48,11,3.1
938.0,110.0,60.4,393.0,31.9,0.45,8,94.2
115.0,271.0,67.8,1091.0,30.4,0.65,2,12.2
828.0,293.0,46.7,1602.0,24.2,0.72,12,47.6
1011.0,148.0,21.7,556.0,23.1,0.12,7,99.6
571.0,178.0,31.7,1109.0,25.1,0.46,4,84.5
39.0,169.0,46.3,2210.0,22.8,0.78,6,14.2
360.0,299.0,61.4,1373.0,18.3,0.69,11,10.8
1148.0,193.0,49.1,519.0,3.8,0.79,12,61.5
54.0,180.0,46.9,461.0,34.2,0.31,11,57.1
170.0,297.0,16.0,1493.0,42.9,0.11,11,38.2
654.0,187.0,47.2,1416.0,35.3,0.77,5,76.5
1177.0,138.0,54.2,262.0,44.7,0.46,4,100.0
716.0,218.0,11.9,963.0,5.0,0.42,5,70.0
930.0,26.0,69.7,1279.0,28.0,0.14,10,92.9
1178.0,270.0,47.4,1455.0,2.3,0.68,4,45.5
134.0,288.0,41.0,402.0,28.0,0.73,12,45.7
53.0,256.0,14.5,2478.0,21.3,0.17,10,30.0
950.0,254.0,16.2,1823.0,17.6,0.71,5,37.5
1005.0,170.0,22.1,2223.0,25.8,0.12,7,84.9
1117.0,13.0,61.4,1339.0,21.1,0.1,5,100.0
57.0,184.0,34.5,1217.0,40.4,0.49,9,41.2
673.0,173.0,44.0,1001.0,19.2,0.4,1,46.3
702.0,244.0,21.9,831.0,46.2,0.22,11,51.1
919.0,146.0,47.7,498.0,19.1,0.35,11,72.2
590.0,156.0,34.0,1127.0,19.5,0.31,3,72.8
801.0,273.0,30.3,2314.0,3.1,0.64,12,27.8
62.0,141.0,23.6,2019.0,35.5,0.75,6,37.7
626.0,153.0,57.2,1759.0,11.1,0.65,1,34.0
33.0,25.0,49.9,2141.0,32.0,0.5,4,57.6
432.0,126.0,25.4,409.0,30.7,0.11,12,100.0
903.0,185.0,33.8,1303.0,25.2,0.31,1,83.3
763.0,166.0,39.1,538.0,0.6,0.77,10,47.1
1032.0,255.0,36.4,2133.0,28.7,0.79,5,64.5
235.0,101.0,34.9,1541.0,5.2,0.57,4,42.5
821.0,212.0,51.8,879.0,30.2,0.16,3,87.1
137.0,142.0,17.0,1951.0,22.0,0.8,6,27.3
847.0,104.0,27.2,459.0,42.4,0.41,7,100.0
511.0,291.0,19.5,1233.0,18.8,0.57,10,28.5
748.0,75.0,52.0,1956.0,21.3,0.42,6,66.5
409.0,211.0,25.2,951.0,15.8,0.67,4,42.3
1017.0,238.0,35.4,962.0,21.5,0.72,1,72.8
93.0,107.0,47.2,344.0,6.3,0.71,1,42.5
388.0,299.0,33.0,2428.0,8.4,0.78,9,0.6
165.0,222.0,6.1,302.0,42.7,0.18,4,94.6
362.0,261.0,40.8,2127.0,42.2,0.33,7,20.0
594.0,15.0,44.6,238.0,5.1,0.14,4,100.0
989.0,289.0,61.3,622.0,31.8,0.19,1,73.4
796.0,179.0,60.6,2332.0,6.9,0.76,2,23.9
1124.0,13.0,68.4,2437.0,0.9,0.18,2,76.4
402.0,69.0,63.5,1641.0,28.4,0.46,3,67.1
463.0,281.0,12.0,1971.0,29.0,0.68,1,48.4
561.0,160.0,44.9,683.0,21.3,0.56,10,60.7
528.0,282.0,35.8,1245.0,42.7,0.67,3,64.1
734.0,76.0,17.5,2188.0,7.8,0.62,6,42.1
233.0,72.0,51.7,645.0,41.7,0.47,4,80.1
108.0,251.0,53.5,1442.0,9.5,0.3,4,27.8
977.0,283.0,64.5,2191.0,7.5,0.78,6,23.9
76.0,238.0,5.3,1550.0,10.9,0.51,6,15.7
500.0,204.0,38.0,557.0,48.3,0.14,7,67.4
705.0,56.0,13.7,209.0,34.6,0.33,2,100.0
64.0,257.0,28.1,2422.0,20.7,0.17,2,24.7
819.0,16.0,62.5,1975.0,42.3,0.75,3,95.4
107.0,246.0,28.4,2476.0,49.4,0.38,10,15.7
226.0,161.0,49.5,2189.0,22.7,0.76,7,32.5
906.0,159.0,65.5,843.0,5.4,0.29,11,50.2
454.0,57.0,67.8,838.0,1.9,0.13,9,37.5
639.0,73.0,42.2,747.0,37.9,0.12,4,97.4
1028.0,149.0,18.2,1014.0,33.8,0.71,4,83.0
1013.0,122.0,11.3,1486.0,39.3,0.31,5,100.0
207.0,34.0,60.4,1909.0,3.9,0.63,4,48.0
1080.0,47.0,40.7,2026.0,40.7,0.59,9,70.4
55.0,232.0,56.2,1109.0,1.6,0.7,7,0.0
771.0,229.0,55.3,1833.0,4.1,0.38,9,1.8
740.0,43.0,52.9,889.0,34.9,0.18,8,100.0
580.0,90.0,63.3,1193.0,45.8,0.32,1,70.1
503.0,259.0,21.4,2136.0,14.1,0.32,2,24.8
282.0,177.0,5.6,1473.0,33.7,0.52,10,57.7
650.0,291.0,40.5,280.0,20.8,0.24,11,57.1
738.0,189.0,19.7,1508.0,7.1,0.7,11,30.1
259.0,221.0,64.8,1920.0,12.3,0.17,6,26.0
762.0,173.0,12.0,298.0,49.3,0.65,5,100.0
620.0,267.0,59.7,2316.0,48.0,0.65,6,26.3
91.0,47.0,35.7,1910.0,32.7,0.23,9,45.6
290.0,43.0,46.0,478.0,5.2,0.46,6,87.8
1107.0,192.0,42.6,628.0,36.9,0.36,2,79.5
393.0,103.0,58.2,920.0,2.8,0.55,9,11.3
284.0,241.0,6.1,2331.0,22.1,0.3,6,46.8
378.0,41.0,63.4,1117.0,34.5,0.37,10,71.8
432.0,205.0,41.9,1359.0,31.7,0.77,11,24.2
676.0,105.0,14.9,2491.0,39.1,0.77,3,86.3
752.0,274.0,36.6,914.0,24.1,0.51,2,59.4
103.0,152.0,41.0,815.0,32.2,0.63,9,19.8
951.0,23.0,65.3,1146.0,7.9,0.36,4,88.4
62.0,263.0,22.6,2374.0,38.4,0.78,6,15.1
796.0,286.0,32.5,1969.0,13.9,0.46,4,47.8
1090.0,240.0,10.3,1563.0,26.4,0.11,6,74.3
992.0,147.0,52.3,1239.0,44.6,0.5,12,80.0
427.0,162.0,6.6,888.0,40.5,0.58,9,72.1
780.0,107.0,47.8,1289.0,15.4,0.72,2,38.4
967.0,212.0,12.2,1672.0,21.1,0.34,1,69.8
838.0,299.0,60.2,828.0,47.5,0.47,10,55.5
305.0,260.0,50.6,1983.0,10.5,0.34,8,8.6
39.0,51.0,29.7,1739.0,41.1,0.33,12,42.2
150.0,263.0,13.9,1057.0,14.9,0.38,8,35.5
386.0,299.0,20.0,217.0,31.0,0.55,3,70.5
1065.0,75.0,61.8,524.0,22.7,0.15,1,100.0
480.0,206.0,50.0,1590.0,43.5,0.44,8,19.7
594.0,134.0,26.0,202.0,22.2,0.17,2,97.1
1131.0,88.0,19.3,2346.0,37.9,0.15,8,87.7
945.0,294.0,31.8,691.0,49.6,0.64,11,71.8
425.0,15.0,65.1,1608.0,44.0,0.68,7,65.1
814.0,104.0,61.3,420.0,27.9,0.64,2,95.6
88.0,31.0,48.3,1374.0,29.1,0.2,3,80.1
1019.0,68.0,53.6,694.0,9.2,0.23,1,75.8
325.0,290.0,58.6,1643.0,41.7,0.33,4,41.9
149.0,89.0,62.9,888.0,4.5,0.7,10,12.0
1184.0,215.0,38.8,2041.0,38.2,0.43,5,62.7
544.0,158.0,36.9,620.0,44.0,0.52,4,91.5
131.0,211.0,29.2,726.0,12.7,0.17,10,28.6
984.0,50.0,29.3,297.0,16.6,0.23,4,100.0
722.0,129.0,36.8,695.0,31.1,0.7,10,76.1
1160.0,182.0,66.3,1794.0,21.0,0.32,3,66.2
930.0,97.0,61.0,2122.0,27.6,0.46,6,73.5
431.0,257.0,15.8,508.0,46.4,0.7,12,52.7
305.0,101.0,62.6,553.0,24.4,0.64,8,53.0
6.0,74.0,57.0,1628.0,22.3,0.39,12,36.4
954.0,267.0,62.3,2466.0,29.3,0.71,7,38.6
1039.0,222.0,28.9,2446.0,29.4,0.38,4,64.9
231.0,271.0,60.5,2190.0,13.9,0.26,11,1.3
821.0,292.0,45.9,1250.0,31.2,0.12,12,64.0
1187.0,209.0,66.6,651.0,37.9,0.49,9,58.0
867.0,28.0,47.3,1908.0,29.7,0.59,10,62.3
638.0,63.0,9.7,2080.0,40.6,0.52,2,82.2
914.0,24.0,54.4,232.0,33.2,0.1,5,100.0
788.0,91.0,63.3,1036.0,48.7,0.41,9,60.2
779.0,187.0,47.2,1144.0,5.7,0.36,8,51.6
292.0,263.0,48.6,225.0,30.7,0.15,5,81.6
678.0,270.0,21.2,716.0,16.5,0.54,11,45.4
755.0,26.0,66.3,1533.0,6.0,0.76,3,66.1
1022.0,60.0,64.1,777.0,33.8,0.43,3,100.0
713.0,256.0,65.1,2410.0,3.5,0.25,6,5.9
1085.0,162.0,65.1,1673.0,43.2,0.77,12,62.4
431.0,75.0,36.5,2223.0,48.9,0.47,1,66.3
620.0,202.0,38.2,2070.0,17.7,0.28,12,29.2
130.0,108.0,65.4,1896.0,37.3,0.23,10,15.0
955.0,148.0,34.6,1269.0,23.7,0.43,7,86.3
229.0,64.0,16.7,1148.0,25.6,0.42,4,78.9
342.0,42.0,51.6,1534.0,23.7,0.33,1,60.2
729.0,47.0,21.3,1675.0,45.8,0.35,9,76.3
860.0,56.0,61.9,792.0,28.8,0.43,6,95.8
936.0,171.0,56.4,1815.0,6.3,0.36,6,53.0
946.0,171.0,61.5,1857.0,35.8,0.53,3,58.6
47.0,94.0,12.7,387.0,4.4,0.78,1,60.0
365.0,27.0,47.0,1408.0,20.0,0.8,12,59.0
910.0,84.0,38.7,2196.0,29.6,0.38,1,83.6
1075.0,253.0,14.0,1625.0,49.8,0.6,3,79.7
674.0,200.0,65.1,521.0,15.9,0.59,10,41.8
830.0,43.0,14.1,742.0,8.9,0.76,10,100.0
462.0,288.0,61.0,2231.0,46.7,0.11,5,39.4
771.0,31.0,15.6,1078.0,41.8,0.37,11,84.2
388.0,260.0,45.7,1865.0,7.4,0.54,12,10.2
685.0,82.0,15.5,1278.0,27.1,0.68,5,83.4
584.0,180.0,63.1,325.0,44.3,0.62,12,86.9
208.0,74.0,48.5,1287.0,26.0,0.42,7,67.5
334.0,32.0,53.8,1372.0,9.3,0.36,8,59.3
1057.0,73.0,47.1,436.0,47.0,0.49,9,100.0
222.0,227.0,60.7,2348.0,18.1,0.47,2,8.8
533.0,216.0,63.5,712.0,7.0,0.39,7,44.7
265.0,43.0,62.2,1607.0,33.5,0.27,4,73.8
840.0,233.0,62.9,293.0,29.4,0.15,7,82.1
1145.0,103.0,28.7,2225.0,47.6,0.37,8,72.5
871.0,263.0,34.7,1931.0,25.5,0.73,9,39.5
337.0,117.0,26.1,1735.0,3.6,0.79,5,33.3
568.0,288.0,12.9,760.0,22.6,0.57,2,78.5
350.0,127.0,54.1,256.0,20.6,0.27,7,68.7
791.0,245.0,32.0,1693.0,29.5,0.72,1,44.0
997.0,51.0,65.1,1567.0,38.6,0.27,10,57.5
199.0,32.0,21.1,789.0,9.1,0.62,11,47.2
357.0,58.0,55.6,1968.0,29.8,0.53,3,57.4
635.0,173.0,66.1,1165.0,2.4,0.37,10,34.6
544.0,278.0,51.9,1306.0,18.7,0.74,3,45.3
224.0,157.0,27.7,377.0,20.7,0.14,1,99.1
777.0,44.0,24.8,1007.0,37.3,0.15,12,100.0
569.0,45.0,69.4,887.0,12.5,0.73,3,78.5
1005.0,253.0,55.9,342.0,44.9,0.63,2,70.0
346.0,259.0,26.1,272.0,20.3,0.41,6,66.4
1068.0,122.0,19.1,707.0,26.2,0.26,11,84.1
1016.0,237.0,29.2,1184.0,8.8,0.36,7,49.9
188.0,21.0,30.3,1407.0,11.6,0.75,2,58.9
1167.0,85.0,20.8,1166.0,31.4,0.53,6,97.3
440.0,293.0,60.6,1469.0,25.8,0.4,7,45.0
488.0,61.0,5.4,2022.0,20.9,0.13,4,98.7
1096.0,85.0,35.2,778.0,4.2,0.78,5,79.4
1034.0,192.0,36.9,580.0,7.6,0.36,11,69.4
1159.0,237.0,41.4,998.0,4.2,0.6,9,25.2
366.0,210.0,29.1,1526.0,34.9,0.11,1,43.3
634.0,261.0,8.3,1335.0,15.8,0.3,8,63.0
1045.0,143.0,25.7,1970.0,49.4,0.54,1,68.7
641.0,78.0,38.6,855.0,30.6,0.1,2,94.6
1080.0,211.0,63.1,1890.0,36.0,0.21,5,50.2
400.0,175.0,45.6,863.0,24.5,0.64,3,66.6
386.0,197.0,50.4,1913.0,8.5,0.23,12,23.5
938.0,149.0,56.9,538.0,35.9,0.61,8,72.4
585.0,106.0,56.5,888.0,38.5,0.61,1,67.7
658.0,125.0,28.2,1477.0,5.2,0.21,11,46.0
29.0,129.0,45.9,1714.0,38.1,0.47,7,21.1
441.0,173.0,63.6,703.0,13.8,0.42,4,65.6
419.0,170.0,21.0,1683.0,11.5,0.18,7,42.8
941.0,256.0,8.5,2477.0,39.1,0.35,10,62.8
500.0,132.0,54.9,586.0,25.6,0.21,10,58.3
1074.0,258.0,30.8,344.0,9.7,0.24,11,64.5
792.0,262.0,5.7,921.0,1.2,0.47,6,42.0
1064.0,81.0,52.5,772.0,0.8,0.46,7,70.1
831.0,291.0,37.0,800.0,39.0,0.7,9,52.1
145.0,47.0,55.2,1556.0,49.8,0.3,12,46.8
337.0,258.0,9.6,871.0,10.6,0.69,8,48.4
925.0,103.0,48.7,273.0,47.5,0.39,12,91.3
10.0,221.0,35.3,2499.0,4.1,0.76,11,0.0
440.0,249.0,25.6,2367.0,38.5,0.22,2,28.5
1097.0,146.0,46.4,1545.0,22.9,0.57,3,66.7
936.0,170.0,20.4,2454.0,11.0,0.8,12,42.0
297.0,238.0,5.8,934.0,4.4,0.48,12,34.2
636.0,242.0,24.5,1134.0,31.1,0.51,12,58.4
336.0,222.0,32.2,795.0,9.0,0.26,12,44.3
872.0,32.0,60.4,1635.0,17.4,0.78,7,71.0
1190.0,149.0,33.5,469.0,43.1,0.44,9,91.0
1021.0,247.0,47.9,275.0,27.4,0.21,5,88.8
243.0,130.0,38.8,1315.0,11.8,0.25,8,46.7
800.0,192.0,57.6,1666.0,49.6,0.64,4,59.5
820.0,11.0,47.4,212.0,29.7,0.53,4,100.0
33.0,88.0,68.9,1685.0,40.8,0.65,6,36.2
702.0,53.0,63.2,1928.0,4.3,0.46,2,42.8
1073.0,220.0,40.3,2346.0,47.4,0.19,4,58.0
665.0,208.0,38.4,387.0,29.0,0.57,4,89.8
791.0,91.0,7.9,2312.0,6.5,0.42,12,65.1
975.0,136.0,59.9,1365.0,42.2,0.41,11,65.8
872.0,201.0,13.0,2452.0,34.2,0.6,9,56.9
565.0,80.0,44.5,1213.0,10.4,0.13,1,71.0
1036.0,252.0,24.3,2233.0,27.8,0.73,3,67.0
1038.0,96.0,40.6,1873.0,35.9,0.76,11,50.5
833.0,34.0,26.2,953.0,28.6,0.66,12,100.0
