soil_type,soil_ph,avg_temperature,rainfall_7day,humidity,month,elevation,state,best_crop
0,5.3,29.3,36.7,45.4,12,90.0,2,8
2,5.1,39.8,164.9,31.2,4,746.0,7,0
1,6.1,36.7,144.7,24.4,10,803.0,6,4
2,4.6,11.8,13.6,60.3,7,1027.0,1,1
3,7.9,22.0,151.0,33.6,3,308.0,6,12
0,7.8,12.2,111.2,26.9,1,411.0,8,4
0,5.0,34.4,122.4,30.6,3,777.0,1,12
2,5.1,10.3,168.1,40.2,1,676.0,1,4
2,6.3,34.7,168.7,23.3,6,16.0,2,0
3,4.6,33.1,176.0,60.9,11,810.0,1,0
3,4.9,23.0,89.8,58.1,1,964.0,6,7
2,6.4,16.6,26.9,77.4,6,1251.0,1,8
1,6.8,40.7,75.9,52.3,8,265.0,9,0
0,7.8,33.0,107.6,82.1,7,21.0,9,13
3,7.0,16.3,151.1,39.6,4,1389.0,6,11
1,6.4,17.5,155.9,47.3,5,53.0,2,8
2,5.7,14.5,55.1,70.8,7,642.0,1,5
2,8.4,36.9,159.9,20.3,12,637.0,5,0
0,6.2,31.2,103.3,51.6,11,1453.0,0,5
3,5.1,37.9,37.0,71.5,9,623.0,2,14
0,8.4,21.4,182.4,46.4,3,691.0,3,4
1,6.9,16.0,89.5,41.8,8,1340.0,5,10
2,6.3,13.9,130.0,28.7,11,1279.0,2,1
2,6.6,34.6,8.4,21.3,7,536.0,4,13
2,6.4,27.8,7.6,94.3,7,752.0,5,6
3,8.4,36.9,118.8,55.7,4,747.0,4,12
1,6.3,22.2,154.2,58.2,2,1362.0,2,4
2,6.7,31.9,90.5,32.7,11,676.0,0,4
1,5.1,36.3,72.1,57.8,7,1278.0,0,12
0,7.1,20.8,48.7,48.1,12,1489.0,0,11
2,7.9,25.9,142.8,24.2,9,236.0,1,4
0,5.8,33.4,115.2,94.4,5,515.0,4,9
2,6.0,23.2,93.1,83.6,1,813.0,9,4
3,8.3,37.8,35.4,21.3,11,784.0,0,10
3,5.1,22.7,182.8,80.3,8,463.0,3,0
3,4.5,25.4,54.8,42.0,3,1160.0,9,12
0,8.4,11.5,24.0,67.9,10,1346.0,6,11
2,5.2,15.4,21.3,42.4,11,172.0,5,1
2,7.5,17.7,164.6,35.9,3,351.0,8,12
0,5.0,12.9,22.0,88.6,6,364.0,4,13
0,4.6,18.8,80.3,54.3,2,517.0,6,7
1,7.1,15.4,178.2,89.5,3,178.0,5,12
3,7.5,26.2,17.0,78.3,8,932.0,3,10
3,5.7,18.1,7.8,52.3,3,438.0,8,5
2,7.6,17.5,146.2,56.9,10,551.0,6,10
0,5.3,40.5,38.1,46.7,9,344.0,0,14
1,6.9,36.2,170.0,57.1,11,31.0,2,4
2,5.8,24.3,141.8,69.7,2,823.0,2,12
3,6.1,20.0,101.5,21.4,1,997.0,9,7
1,8.1,13.7,188.8,59.0,1,46.0,2,4
2,7.8,31.9,23.4,33.8,6,449.0,0,3
3,4.8,31.0,191.1,54.4,12,137.0,4,4
1,5.9,37.7,153.3,43.9,8,453.0,5,12
0,6.8,38.7,103.2,66.1,5,1198.0,3,13
1,8.5,37.5,70.8,54.8,7,1037.0,8,13
0,5.7,28.5,118.1,90.8,5,1228.0,8,9
2,6.6,10.6,41.1,55.1,9,32.0,8,1
1,8.1,24.1,44.5,78.1,4,1471.0,0,1
2,6.8,29.4,197.4,83.4,9,463.0,3,12
3,6.9,13.1,27.7,89.2,4,607.0,8,1
3,6.2,21.9,108.6,79.7,3,753.0,5,3
1,4.5,26.1,51.5,84.6,10,951.0,8,5
2,5.4,23.9,19.4,48.0,4,222.0,3,3
3,7.0,35.0,72.0,91.1,8,1087.0,5,0
1,8.5,27.9,167.1,63.3,2,933.0,9,12
1,5.5,14.4,176.9,49.2,2,1201.0,5,1
0,7.3,39.2,70.8,89.6,10,63.0,5,13
0,5.5,14.9,52.3,89.6,7,1133.0,6,13
1,5.9,35.3,1.1,47.6,12,488.0,6,4
2,7.3,17.6,12.2,22.9,9,1373.0,7,11
3,4.9,33.7,147.6,26.6,6,72.0,0,0
0,5.8,39.5,34.1,84.8,5,472.0,4,13
0,6.0,37.5,87.8,56.7,6,558.0,2,12
2,7.2,16.9,136.7,46.5,9,661.0,2,1
0,6.5,24.0,170.5,33.9,10,1225.0,5,10
3,6.4,11.9,118.8,64.5,11,1175.0,0,1
3,8.3,40.7,26.6,70.2,6,403.0,6,12
0,8.4,15.5,43.4,86.7,10,91.0,2,11
0,8.4,17.5,195.3,36.0,8,379.0,8,12
2,5.5,20.0,167.0,42.9,7,736.0,9,0
0,4.7,23.5,42.8,42.6,10,973.0,1,5
1,7.4,21.1,73.0,65.5,12,521.0,1,1
1,5.5,38.4,103.8,73.3,3,680.0,0,12
3,5.3,16.3,148.0,93.1,7,875.0,5,0
1,8.3,40.6,20.1,83.4,12,147.0,7,5
1,6.7,38.4,89.8,52.2,2,1260.0,2,12
2,6.8,27.2,154.4,25.2,12,883.0,2,0
1,5.7,26.9,4.8,94.6,7,955.0,4,5
1,5.4,22.1,15.5,37.8,1,3.0,0,4
3,5.7,25.9,68.6,43.8,9,228.0,7,0
0,7.6,39.5,95.8,85.6,11,322.0,2,13
3,8.5,22.6,57.6,69.4,8,1102.0,6,10
1,6.3,13.3,148.6,29.2,12,1155.0,0,11
2,5.7,30.3,41.7,26.1,12,879.0,6,5
2,6.1,34.8,80.0,45.3,7,899.0,6,0
1,7.3,19.3,197.4,51.2,2,1145.0,2,12
1,6.4,19.6,80.3,27.3,7,1378.0,3,7
1,7.9,26.5,87.2,40.2,2,1180.0,4,7
3,8.1,24.9,192.6,35.6,1,843.0,1,4
3,6.1,22.4,66.7,83.4,11,1287.0,5,1
1,6.6,23.8,67.3,51.8,8,1010.0,3,7
3,5.5,36.8,18.5,70.4,11,619.0,1,5
3,6.7,20.1,31.1,65.7,2,1138.0,9,1
2,7.7,25.7,190.5,26.8,12,182.0,6,4
0,6.0,29.3,129.9,68.2,11,895.0,9,10
1,8.0,16.2,185.3,37.3,3,688.0,3,10
0,5.7,35.9,69.4,48.7,3,597.0,9,13
0,7.8,33.3,164.2,65.0,7,891.0,1,12
3,5.4,12.5,65.6,49.7,1,1466.0,2,11
3,8.3,33.7,150.2,51.1,12,1451.0,5,0
3,8.2,11.5,159.6,27.5,7,204.0,5,12
2,7.2,28.5,109.2,83.4,6,733.0,5,0
3,7.5,38.6,60.1,78.1,3,839.0,8,12
3,4.6,30.0,72.3,72.9,12,25.0,3,5
1,8.5,37.7,103.5,90.8,5,1445.0,9,12
3,5.8,37.0,4.0,90.0,11,522.0,0,13
1,4.7,23.9,94.6,76.0,2,307.0,9,4
3,7.1,36.2,121.1,23.1,12,265.0,1,4
0,4.9,29.4,52.4,23.3,8,1091.0,8,13
3,6.5,19.2,136.7,25.1,5,888.0,9,14
1,6.3,27.0,107.4,88.7,9,157.0,0,7
1,6.8,13.0,124.6,35.4,9,50.0,1,1
0,7.8,27.8,194.5,58.4,2,249.0,2,4
1,6.3,38.8,139.4,22.5,11,873.0,3,1
2,7.2,37.0,173.0,37.3,10,1270.0,7,4
0,5.1,21.3,187.8,38.9,8,710.0,9,11
2,6.1,23.1,198.5,59.9,3,746.0,9,12
1,6.7,11.5,72.5,73.8,5,347.0,9,1
1,5.0,19.3,56.9,28.5,2,856.0,2,7
2,8.1,28.8,185.2,44.1,12,119.0,9,0
3,8.2,40.9,14.5,46.2,9,942.0,8,10
3,6.2,18.7,67.1,75.3,11,572.0,6,1
0,7.8,12.6,58.8,67.1,8,822.0,9,11
2,7.8,26.5,49.8,85.8,11,698.0,6,10
3,5.7,19.1,20.7,63.5,7,83.0,1,5
2,6.5,11.4,137.9,73.1,10,1121.0,8,11
1,6.7,23.2,152.2,65.4,9,420.0,3,7
1,7.6,15.3,87.7,37.5,8,642.0,9,10
1,5.2,30.4,182.1,66.0,4,999.0,6,3
0,6.1,37.4,163.1,26.3,1,1421.0,5,4
1,5.0,34.8,68.2,88.0,1,1398.0,5,4
3,7.6,12.8,76.4,43.9,1,428.0,3,11
2,7.7,29.3,39.6,46.4,2,790.0,0,3
2,5.3,29.6,179.7,84.7,9,533.0,5,4
1,6.7,33.9,95.9,33.5,1,1223.0,5,4
0,6.8,20.1,51.3,87.7,6,627.0,4,7
3,8.2,27.9,41.9,74.2,3,1270.0,1,12
2,5.3,40.1,121.9,76.7,4,698.0,6,12
0,8.2,29.6,108.9,35.0,4,495.0,9,3
1,5.5,30.4,191.9,78.0,2,889.0,1,4
3,4.7,21.2,116.4,53.8,9,769.0,6,0
2,6.7,40.8,96.5,94.8,11,508.0,6,4
0,7.7,24.8,109.6,70.7,2,498.0,8,12
1,5.5,39.1,86.8,21.7,4,723.0,5,3
1,8.3,35.3,18.7,38.5,5,448.0,0,12
3,6.9,12.2,114.4,26.2,11,1290.0,3,1
1,6.9,35.5,192.7,92.5,3,838.0,4,12
0,5.4,22.2,66.1,78.5,4,1362.0,9,3
1,8.0,38.5,160.7,78.9,8,470.0,4,12
2,7.3,24.2,92.1,24.5,5,1091.0,1,3
0,8.1,15.3,199.5,67.3,11,1226.0,5,10
1,7.6,11.8,34.8,80.2,3,632.0,7,1
0,8.4,34.4,142.5,45.1,9,1051.0,4,14
3,6.0,21.5,23.4,68.7,3,1339.0,1,11
3,8.0,41.8,123.7,61.4,12,368.0,9,4
2,8.3,25.2,100.7,74.4,3,792.0,9,12
3,5.6,29.4,21.9,53.2,5,1461.0,6,5
3,6.8,37.6,28.3,34.9,3,100.0,9,12
3,7.4,38.8,198.8,28.8,3,402.0,7,12
2,7.0,38.2,189.5,41.3,4,1477.0,4,12
3,8.1,31.4,122.5,21.3,4,221.0,7,0
0,5.6,31.6,170.5,70.5,10,929.0,3,5
3,7.4,14.2,114.0,76.4,10,236.0,4,1
1,6.7,41.9,40.4,94.0,4,525.0,6,3
3,7.8,13.7,38.1,38.4,11,353.0,0,11
2,8.3,32.5,29.8,63.1,11,377.0,5,0
1,6.5,38.7,178.6,90.2,3,975.0,3,12
2,7.5,20.8,144.8,42.5,5,717.0,1,0
3,8.2,10.2,80.4,36.1,8,734.0,2,11
1,6.1,33.6,120.1,69.1,7,138.0,3,12
3,7.0,14.4,125.3,39.8,9,1365.0,1,1
1,8.3,36.2,150.2,93.0,9,317.0,2,4
2,6.4,20.0,16.8,47.2,11,845.0,2,1
1,5.9,19.6,165.9,25.6,10,1396.0,7,5
0,5.6,41.7,157.4,59.5,2,670.0,0,12
3,6.2,24.4,54.5,53.6,9,1066.0,3,14
3,6.9,37.5,3.6,62.5,5,917.0,3,14
3,8.2,13.9,166.5,90.9,10,1218.0,2,1
2,7.6,26.9,10.5,61.6,2,559.0,1,10
0,7.4,12.5,172.7,39.9,11,237.0,5,11
0,8.0,29.0,51.6,85.1,7,883.0,4,13
0,5.8,22.9,178.7,79.3,8,1107.0,6,5
0,4.7,11.3,112.7,66.4,12,976.0,2,11
0,6.8,31.8,56.9,25.6,9,1137.0,9,14
2,5.5,30.0,195.3,44.1,4,1154.0,1,0
1,6.2,22.6,32.0,31.4,3,323.0,3,12
3,7.0,29.5,93.4,65.3,7,1222.0,8,0
2,8.1,28.7,63.0,81.3,11,653.0,4,5
3,5.9,10.5,168.0,71.1,7,1182.0,2,0
3,7.0,40.7,198.1,21.1,9,73.0,4,4
1,5.7,32.3,196.0,69.5,10,1268.0,0,4
1,8.5,33.6,140.4,84.9,7,377.0,5,12
3,7.7,14.8,71.6,79.8,1,1121.0,6,1
1,6.1,30.0,168.9,87.0,8,431.0,5,0
1,8.3,13.8,20.1,39.1,3,406.0,8,1
0,5.1,26.0,169.3,53.0,1,259.0,0,4
0,4.9,21.3,30.5,33.2,8,261.0,3,5
0,8.0,21.6,176.0,41.2,8,990.0,4,0
0,8.5,16.5,81.5,83.3,5,1493.0,1,3
0,7.4,13.5,89.6,42.3,2,1259.0,8,1
1,4.6,25.1,181.3,70.4,9,662.0,9,5
0,6.3,13.2,161.6,28.4,2,752.0,8,11
2,7.2,19.6,116.3,45.7,11,17.0,3,1
3,7.3,23.1,127.3,73.5,3,38.0,0,12
0,5.0,15.9,197.0,63.0,2,713.0,9,2
2,7.1,33.6,176.9,94.5,3,114.0,6,12
1,4.9,39.0,136.2,58.1,12,1299.0,8,0
2,5.5,23.1,192.7,61.1,3,1317.0,2,12
3,6.1,24.0,15.4,72.3,2,1481.0,3,11
3,8.0,39.6,8.1,60.0,1,829.0,7,4
0,5.9,28.3,84.2,73.8,10,1481.0,3,7
0,8.5,39.8,7.8,76.8,3,1185.0,0,13
3,7.8,24.8,159.9,84.7,5,1347.0,4,3
1,6.1,33.0,14.8,82.1,6,1342.0,5,14
2,7.7,11.2,62.2,42.9,4,1373.0,1,3
1,7.5,32.0,128.1,63.0,10,529.0,9,4
2,5.1,17.6,37.3,73.8,6,1287.0,5,8
1,8.2,23.7,54.9,70.6,5,1032.0,4,9
1,6.4,38.7,31.6,59.6,10,1412.0,3,14
2,5.8,41.0,22.5,90.0,3,206.0,0,0
2,6.2,19.2,0.0,58.6,12,106.0,7,1
0,5.9,10.6,93.9,69.5,1,367.0,0,7
3,7.6,13.0,143.1,36.8,8,847.0,7,1
3,4.7,18.6,141.9,52.3,10,733.0,9,11
0,5.7,24.0,36.4,37.8,8,394.0,4,5
3,5.1,13.6,179.0,38.7,11,1181.0,1,11
2,5.2,29.5,60.5,32.0,1,616.0,1,4
0,7.8,18.1,151.0,82.8,11,286.0,1,10
2,4.5,40.2,117.5,35.4,10,359.0,4,4
2,7.5,29.8,13.4,21.3,6,639.0,5,13
1,6.1,12.9,87.2,85.0,10,1393.0,5,1
0,7.4,10.1,86.1,31.5,9,849.0,0,11
2,5.7,36.0,80.9,71.5,6,250.0,6,0
3,7.8,15.4,177.1,55.3,5,303.0,6,0
1,5.1,31.6,123.2,40.5,2,738.0,6,4
0,8.4,12.8,103.2,50.4,6,528.0,4,13
1,5.1,13.6,180.3,52.8,11,1425.0,3,1
1,6.3,39.0,151.0,61.4,3,790.0,8,12
2,5.3,19.8,5.5,89.8,2,250.0,3,1
3,7.1,22.3,24.6,60.8,6,1235.0,2,5
1,7.8,38.2,87.9,90.7,5,1322.0,3,3
1,7.0,24.7,97.6,39.1,12,1482.0,0,7
3,6.8,11.2,11.1,70.4,4,1053.0,4,11
1,5.8,13.3,55.1,91.6,5,58.0,6,1
1,6.1,22.8,161.4,39.6,5,1195.0,3,14
1,5.4,18.4,158.1,84.2,4,129.0,1,12
1,6.3,19.1,69.5,67.2,10,166.0,8,5
1,5.2,26.0,28.8,54.6,1,1186.0,4,2
0,6.3,37.3,46.3,82.8,7,731.0,8,13
3,4.5,31.5,105.3,41.6,7,494.0,1,0
1,7.3,15.5,192.2,43.1,8,673.0,9,1
3,4.8,35.4,199.6,59.7,1,1150.0,9,4
3,5.0,10.2,101.1,43.8,5,1250.0,9,9
0,8.0,34.8,107.7,22.1,3,124.0,2,12
0,8.1,10.2,39.8,64.0,11,739.0,5,11
3,8.3,17.8,151.6,60.0,6,1045.0,8,0
3,5.0,26.8,122.2,28.4,7,595.0,8,0
0,6.6,22.6,88.0,68.2,5,188.0,7,3
3,5.8,17.5,77.8,33.6,8,1094.0,1,0
0,5.8,12.1,142.8,62.6,6,1075.0,1,13
0,7.7,17.8,116.8,74.4,8,565.0,5,10
3,8.0,14.4,192.4,52.1,1,917.0,5,1
3,4.9,32.7,90.6,94.7,6,811.0,3,0
0,5.7,25.8,166.9,76.0,3,1000.0,5,12
0,5.8,19.1,1.2,77.9,9,124.0,2,14
3,7.4,31.2,158.0,58.9,1,682.0,0,4
0,5.2,33.3,100.9,71.4,1,1316.0,1,2
3,7.3,33.1,181.8,61.0,10,632.0,3,4
3,8.2,10.7,25.9,86.5,2,882.0,0,1
3,8.2,10.6,8.1,71.9,7,477.0,7,11
3,5.4,28.8,150.6,82.5,5,1242.0,3,9
1,4.7,37.4,10.0,81.2,11,1046.0,3,5
1,5.1,13.2,40.7,45.8,6,435.0,2,8
3,5.2,23.3,170.0,67.0,12,1213.0,9,4
1,8.3,20.0,31.3,58.9,11,1480.0,9,1
0,7.8,30.9,1.2,34.4,8,181.0,5,5
2,7.2,15.2,11.8,64.7,9,1212.0,7,1
1,5.8,18.7,117.9,46.1,7,827.0,3,5
3,7.6,18.4,121.1,94.4,1,221.0,2,4
2,8.0,31.6,9.7,62.2,12,1261.0,6,5
2,6.4,15.8,128.4,32.1,12,565.0,5,1
3,5.4,13.8,164.1,41.3,10,464.0,3,8
0,7.7,26.0,156.5,41.8,8,1244.0,4,2
0,7.6,27.5,136.4,41.7,6,141.0,2,12
1,5.5,33.0,35.0,81.0,10,929.0,5,5
1,6.5,10.3,81.4,29.9,5,357.0,1,12
0,6.4,14.4,126.9,54.9,12,1277.0,7,8
2,6.3,20.7,10.2,24.6,2,1085.0,5,4
0,5.7,24.4,19.4,68.6,4,574.0,2,14
2,4.7,10.0,28.2,38.7,12,1104.0,0,11
0,5.0,12.7,77.2,89.3,3,461.0,6,11
2,5.9,35.7,125.1,31.8,7,906.0,0,0
1,7.3,35.8,141.6,40.6,8,725.0,9,0
1,5.6,18.2,93.9,56.7,3,286.0,9,12
1,7.4,21.2,23.9,40.6,7,1092.0,8,5
0,8.0,14.1,86.2,49.8,9,1205.0,9,11
1,8.0,38.7,65.8,22.6,8,595.0,4,13
3,6.1,32.4,141.9,79.4,8,450.0,8,0
0,8.0,35.7,150.6,55.2,10,821.0,7,4
1,8.2,24.2,54.6,41.9,9,201.0,9,4
2,6.9,15.9,141.0,38.9,8,1088.0,0,0
0,6.8,18.3,59.7,29.2,11,1462.0,1,8
3,4.6,26.1,39.3,81.7,12,1470.0,5,5
3,8.4,42.0,49.8,33.1,12,394.0,2,11
1,5.3,35.3,123.7,65.2,12,156.0,8,4
2,6.3,36.9,175.4,80.9,6,100.0,8,0
0,4.8,15.6,186.9,64.4,6,171.0,1,0
1,7.2,18.9,158.1,48.2,4,116.0,1,4
3,8.2,13.0,72.1,89.3,12,172.0,0,1
1,7.4,41.6,146.6,52.6,3,948.0,4,12
3,8.2,35.6,79.2,75.4,5,1269.0,2,12
2,7.8,25.5,194.3,74.6,8,1443.0,7,0
1,7.0,27.7,187.2,28.4,4,515.0,8,3
3,5.1,10.8,193.7,61.1,11,1435.0,7,11
3,7.7,10.3,32.0,60.2,12,60.0,1,1
1,5.0,39.6,168.7,27.2,10,1006.0,3,4
1,6.6,11.0,81.9,21.6,1,265.0,0,7
1,5.1,18.8,77.8,36.6,3,1293.0,3,1
3,7.5,10.3,73.2,59.6,2,1338.0,7,1
1,7.0,37.9,174.1,36.4,3,1194.0,1,12
0,4.6,37.9,113.4,62.6,2,40.0,6,12
3,5.6,37.3,168.0,68.3,8,1301.0,7,12
3,7.0,38.2,0.5,33.7,11,1102.0,8,11
2,7.2,29.7,184.2,38.5,2,669.0,5,12
3,5.1,24.7,151.4,94.7,3,1336.0,0,12
3,7.0,20.9,20.8,22.1,2,1014.0,6,4
0,8.3,37.3,87.1,79.5,8,1218.0,2,13
3,6.8,36.2,170.6,48.1,2,1459.0,8,12
2,7.0,16.3,22.6,87.7,5,1286.0,3,1
2,6.7,23.7,154.3,54.3,6,620.0,3,0
1,5.4,28.8,45.6,59.1,8,641.0,4,7
0,5.8,14.4,36.3,31.3,10,1071.0,5,11
1,8.1,21.9,104.1,53.6,12,213.0,1,4
2,5.9,22.9,196.5,39.1,1,286.0,5,0
2,7.5,28.0,71.7,49.7,6,442.0,7,0
0,5.7,24.1,94.9,39.0,5,589.0,7,9
3,6.4,30.5,131.3,45.0,2,1148.0,9,4
2,7.0,21.9,64.3,42.8,11,1070.0,9,1
0,5.8,22.7,99.5,26.5,3,1479.0,5,12
0,5.2,22.2,166.1,24.7,1,122.0,0,4
1,8.1,41.5,27.1,35.1,5,543.0,1,13
3,6.5,30.6,94.2,29.6,10,1105.0,7,4
1,6.4,28.6,4.3,60.9,7,114.0,7,5
3,8.2,20.5,174.4,48.7,1,1295.0,0,4
1,5.7,31.8,75.1,50.5,6,529.0,3,9
3,7.6,28.8,173.3,33.3,7,1256.0,9,0
0,5.0,27.7,21.1,21.1,7,244.0,0,13
0,8.2,33.5,77.4,45.0,2,1371.0,3,2
3,6.9,32.8,199.5,38.3,6,7.0,0,12
2,8.1,31.6,110.7,56.2,3,934.0,9,12
1,7.5,18.9,95.6,53.2,4,473.0,0,3
0,5.4,35.4,105.8,42.7,2,308.0,5,4
1,7.4,29.2,177.1,40.5,4,445.0,0,12
3,7.8,39.6,195.2,20.8,10,1254.0,2,4
2,5.7,40.6,140.4,85.9,5,1182.0,5,0
1,8.0,13.8,28.7,74.3,12,419.0,9,1
1,7.8,17.0,156.8,33.0,2,550.0,7,10
2,8.3,23.6,87.6,59.1,4,1348.0,8,3
3,8.3,31.1,199.1,75.3,7,615.0,0,0
3,5.7,31.8,51.9,69.9,9,384.0,0,5
3,6.5,40.8,74.2,50.5,6,992.0,9,0
0,4.8,15.7,96.3,77.4,6,67.0,8,8
0,4.6,39.6,78.9,39.6,10,238.0,6,13
3,7.7,13.2,160.1,79.6,11,977.0,6,1
2,7.8,17.1,6.6,90.3,7,248.0,3,0
3,4.6,16.3,77.6,26.6,10,208.0,0,8
3,6.7,39.6,120.2,52.6,8,1265.0,9,0
0,7.1,24.7,133.1,29.4,9,95.0,0,4
0,4.7,13.2,176.7,58.7,5,45.0,0,8
0,5.1,17.9,60.3,51.6,10,1408.0,0,8
0,6.2,22.1,60.4,25.2,6,921.0,6,14
0,5.7,31.4,189.9,56.1,3,855.0,4,12
0,8.1,28.6,114.8,69.9,1,775.0,8,7
1,8.4,34.1,60.4,50.8,10,66.0,6,4
1,5.4,24.0,49.4,91.3,7,441.0,0,5
2,8.0,28.3,7.9,61.9,10,755.0,6,10
2,7.2,14.3,28.6,52.0,7,56.0,8,5
1,5.0,39.7,82.4,31.4,7,1418.0,8,13
0,7.1,19.3,138.8,30.2,11,973.0,2,10
0,7.6,32.5,127.2,52.0,5,158.0,2,12
2,5.4,15.8,147.4,51.8,12,1258.0,2,1
1,5.8,26.7,130.6,88.9,6,1211.0,0,0
0,7.7,25.1,106.8,73.3,2,387.0,8,12
1,5.0,26.4,79.0,46.0,12,603.0,5,8
2,6.6,34.7,123.4,25.6,10,576.0,9,4
2,8.1,32.7,81.4,29.2,3,935.0,0,12
3,6.7,24.2,6.3,79.0,12,103.0,8,1
3,8.1,34.9,67.7,87.9,6,1058.0,0,0
3,6.0,32.4,112.6,94.7,11,589.0,0,4
1,5.6,16.3,115.5,24.2,1,1018.0,9,7
2,4.6,40.5,170.4,31.7,11,18.0,2,4
3,6.8,23.4,195.4,82.6,11,1213.0,0,1
2,5.6,30.1,39.7,20.3,7,430.0,3,0
0,4.6,21.2,184.9,94.5,6,1047.0,1,0
0,4.8,23.9,26.9,39.1,5,481.0,5,14
2,4.6,17.3,11.7,50.8,1,1431.0,5,1
1,7.5,37.0,119.3,20.5,1,496.0,6,4
0,6.9,20.1,81.8,42.4,3,1145.0,7,7
1,4.6,40.1,84.9,43.5,7,190.0,0,0
2,6.2,30.8,134.6,36.2,7,71.0,8,0
0,7.2,28.2,150.3,30.2,3,852.0,6,12
3,5.2,20.4,157.3,35.9,10,1430.0,4,11
2,4.8,22.2,148.0,65.1,4,1127.0,3,0
1,6.5,23.8,117.3,35.3,1,605.0,0,7
0,5.8,14.5,190.0,21.5,4,907.0,2,11
3,6.8,23.7,153.0,26.5,11,1274.0,8,1
2,7.5,21.4,166.2,35.0,10,837.0,5,4
3,6.7,41.0,52.2,68.1,6,1342.0,8,12
2,8.5,27.8,79.6,45.8,3,73.0,8,12
2,7.3,15.4,115.2,69.5,10,1021.0,7,10
2,7.8,39.8,104.6,30.5,2,381.0,3,4
3,7.3,32.9,103.6,45.4,6,179.0,8,12
2,5.7,15.5,77.5,86.6,10,91.0,6,1
0,7.8,32.7,132.3,26.2,4,120.0,8,12
1,5.9,41.7,192.0,43.1,9,506.0,5,4
0,4.9,32.6,78.1,68.4,1,303.0,9,13
0,7.9,10.4,8.4,57.0,11,126.0,3,11
2,7.2,23.8,192.1,55.5,4,559.0,1,12
2,5.3,13.2,1.5,81.3,8,561.0,9,1
0,6.7,24.8,49.1,23.8,4,1035.0,2,3
0,5.8,37.4,4.1,53.1,4,827.0,7,13
0,6.6,34.6,74.6,62.8,1,123.0,6,2
3,4.8,30.7,127.2,39.4,5,317.0,4,0
2,8.2,38.8,126.4,85.5,3,1238.0,9,12
3,7.6,39.3,37.4,47.1,9,873.0,2,7
3,7.5,20.5,138.4,32.9,1,770.0,1,4
3,8.0,14.0,134.0,24.6,10,142.0,3,11
0,7.7,24.3,90.4,57.1,6,870.0,2,3
1,6.2,32.4,171.6,61.6,6,1372.0,3,12
0,6.6,39.0,67.5,24.0,7,1097.0,0,13
1,5.6,31.6,157.4,45.0,1,1194.0,5,4
1,6.8,28.3,65.7,31.0,4,460.0,7,3
3,6.5,20.7,42.4,75.8,2,632.0,4,1
1,5.3,26.8,73.1,73.4,5,400.0,8,9
0,7.2,18.1,39.8,58.8,8,681.0,1,10
3,5.6,18.1,94.4,52.1,11,544.0,3,5
0,4.6,39.9,13.8,51.4,2,28.0,2,2
1,5.0,30.6,141.2,61.6,3,1132.0,4,12
1,6.0,37.3,155.1,70.7,2,320.0,5,4
2,5.2,16.6,163.2,94.9,6,868.0,7,0
3,6.0,30.3,136.3,37.2,5,1111.0,2,0
0,7.1,15.1,104.4,50.2,8,142.0,0,11
1,7.8,32.2,39.0,59.1,9,193.0,0,14
0,4.7,27.4,19.1,76.4,6,609.0,0,13
1,7.3,13.3,5.7,44.8,11,760.0,9,11
0,6.2,27.2,111.6,87.4,7,1476.0,6,2
2,5.1,17.9,50.1,64.4,6,427.0,4,0
2,7.5,32.0,151.6,61.5,7,481.0,3,0
3,6.7,19.9,59.6,37.7,8,1251.0,3,1
1,7.4,30.4,55.5,56.6,6,1183.0,7,5
1,6.9,15.3,142.6,44.2,5,1460.0,6,1
1,7.9,10.0,4.2,28.4,5,1495.0,1,1
2,4.6,17.0,67.7,84.7,2,412.0,6,4
0,7.7,39.3,87.1,82.5,4,1302.0,6,13
1,7.7,26.9,145.0,74.8,6,1378.0,4,12
1,6.8,20.3,67.7,43.5,8,1322.0,6,7
3,5.4,30.9,186.9,36.6,4,1450.0,6,12
0,6.5,28.9,24.5,36.2,5,475.0,5,14
2,7.3,22.7,54.3,37.8,10,790.0,4,10
0,8.3,20.6,148.8,68.1,3,586.0,7,11
3,7.1,14.0,178.5,77.5,3,528.0,2,1
3,6.3,15.4,139.8,29.6,12,159.0,3,8
2,4.7,14.0,170.9,38.0,12,355.0,8,1
2,8.3,27.1,111.5,87.9,1,1312.0,6,12
0,5.3,27.1,146.2,75.4,12,1087.0,5,8
2,7.1,31.5,10.5,48.0,6,1120.0,4,13
1,6.2,11.4,66.7,62.4,5,1227.0,1,11
0,8.1,12.4,146.7,59.5,1,1479.0,6,11
0,5.5,35.6,168.4,43.0,4,1191.0,9,12
0,6.9,35.6,167.4,43.3,11,926.0,1,12
3,5.9,20.6,22.6,93.6,9,991.0,8,1
1,5.4,27.0,154.0,31.0,6,1007.0,0,12
3,5.6,13.0,65.1,47.3,1,238.0,4,8
0,4.7,29.6,93.6,72.6,5,1494.0,8,9
0,8.1,32.1,168.5,38.5,1,1495.0,2,2
1,6.3,22.7,43.0,52.4,3,1492.0,5,1
0,5.5,40.9,147.2,84.3,5,646.0,8,13
3,6.1,16.3,16.3,82.5,6,281.0,6,8
0,7.7,29.1,129.9,31.2,11,507.0,2,10
0,7.3,23.6,145.0,44.6,5,255.0,5,12
1,5.2,10.2,1.2,44.7,11,978.0,1,1
1,7.9,16.3,174.6,36.2,5,692.0,3,3
