crop,soil_type,soil_ph,avg_temperature,rainfall_7day,humidity,area_acres,elevation,state,month,yield_per_acre
5,1,6.7,26.3,118.4,42.0,13.3,113.0,9,5,0.88
6,3,5.6,12.4,174.3,91.1,2.9,700.0,8,7,0.17
10,0,7.0,22.6,145.4,86.0,13.2,161.0,7,12,0.22
1,1,6.6,27.0,114.2,44.0,7.0,956.0,0,11,0.79
7,1,7.7,31.7,104.6,25.0,10.2,1173.0,9,8,2.68
3,1,5.2,26.6,35.6,69.2,17.6,1027.0,7,7,0.47
7,1,5.2,12.3,125.9,39.7,13.0,234.0,9,7,1.97
5,0,7.5,15.6,174.4,48.2,17.8,236.0,5,11,0.92
6,1,4.9,30.5,155.5,37.0,4.5,715.0,2,2,0.11
4,1,5.0,33.3,62.3,43.8,11.7,113.0,3,3,12.5
7,3,6.5,19.8,26.7,37.8,2.8,827.0,2,11,5.44
6,1,5.9,29.8,15.3,89.9,2.1,759.0,5,5,0.42
0,0,8.3,25.9,89.5,43.4,18.6,146.0,1,10,0.59
12,2,7.4,17.1,49.6,47.5,18.9,832.0,5,2,8.3
0,2,6.5,26.5,106.6,89.9,13.2,409.0,8,10,0.92
6,1,5.0,17.7,70.6,75.8,19.9,1017.0,5,4,0.1
10,3,6.4,33.6,19.1,33.3,19.9,418.0,0,11,0.39
0,3,5.5,22.1,34.8,58.6,11.4,488.0,1,3,0.98
4,3,4.6,31.2,34.8,23.0,4.5,1003.0,8,5,5.38
10,0,6.9,36.0,160.5,38.9,13.7,575.0,8,11,0.15
11,3,7.9,16.2,114.5,78.1,15.7,231.0,7,8,0.11
7,2,8.3,15.7,24.9,74.8,13.7,1402.0,3,12,1.73
13,1,5.0,11.3,22.5,38.9,10.7,1474.0,1,2,0.11
11,2,7.0,15.9,159.0,72.4,4.5,1058.0,8,11,0.26
9,2,6.9,33.6,153.7,90.2,5.1,176.0,7,9,0.44
6,1,6.1,24.6,155.5,85.4,13.9,133.0,1,10,0.23
14,1,6.8,41.0,149.2,44.7,5.4,1057.0,9,8,0.26
0,2,5.8,29.8,85.7,28.0,4.1,1306.0,2,12,1.07
8,3,6.8,39.6,29.5,89.3,4.2,479.0,3,10,3.0
0,2,6.9,29.6,122.5,90.4,4.7,240.0,5,3,0.68
0,3,7.8,37.0,49.0,84.4,15.1,1134.0,8,11,0.95
11,0,7.1,34.3,33.4,39.8,4.2,168.0,2,2,0.1
12,2,8.3,34.5,122.6,71.1,14.0,962.0,2,8,8.59
2,2,6.8,35.0,58.1,66.6,6.1,472.0,5,3,0.46
4,0,5.6,29.1,135.6,57.0,17.3,226.0,2,10,12.52
1,1,6.1,28.2,143.9,30.9,11.2,459.0,3,11,0.8
3,1,5.0,14.9,99.9,80.2,6.0,154.0,2,8,0.1
1,3,7.3,20.6,4.7,47.7,12.5,1049.0,7,8,0.42
1,0,6.0,16.9,30.8,23.5,4.1,1128.0,5,5,0.77
1,1,6.7,20.7,119.2,76.8,11.1,310.0,8,12,0.75
10,1,5.9,32.9,101.9,70.2,18.6,338.0,1,3,0.1
1,2,6.0,12.3,20.9,89.1,10.8,1034.0,6,2,0.9
12,0,4.6,36.9,161.6,24.1,16.1,463.0,3,2,4.56
11,1,8.3,17.3,148.3,54.0,2.2,1316.0,2,12,0.19
0,2,5.4,37.7,156.9,88.4,7.1,367.0,1,7,0.88
10,3,4.5,41.1,179.6,33.9,10.5,351.0,0,2,0.1
0,3,6.1,27.6,127.6,47.4,9.8,1073.0,5,4,0.63
5,3,7.5,23.8,188.6,23.5,2.8,808.0,9,10,1.03
0,2,8.5,24.9,66.3,84.6,19.7,813.0,6,12,0.67
7,3,6.7,37.6,39.1,27.6,0.7,1158.0,8,12,3.57
13,3,5.3,18.0,83.5,57.8,19.7,1223.0,1,12,0.1
5,2,7.7,38.3,1.1,51.3,15.3,800.0,0,8,0.28
10,3,6.3,17.9,110.7,66.2,15.2,1171.0,8,12,0.23
13,2,5.6,21.6,91.4,52.9,17.4,1421.0,5,5,0.16
4,3,6.1,25.0,197.0,86.4,5.9,648.0,9,3,11.14
10,2,6.6,10.4,65.6,25.9,19.6,370.0,7,10,0.21
11,3,6.5,41.2,151.5,61.1,14.6,1458.0,4,7,0.1
5,1,7.1,41.4,74.5,45.8,13.3,374.0,2,8,0.48
8,1,4.8,14.1,156.0,83.6,16.8,72.0,0,7,1.27
10,0,6.9,30.9,91.5,22.6,4.9,1258.0,2,7,0.12
2,2,5.6,24.8,169.8,51.6,19.7,344.0,2,9,0.11
3,0,8.0,22.5,31.0,91.1,18.4,502.0,1,3,0.51
8,0,8.0,19.8,128.9,56.8,1.5,1264.0,7,12,1.87
12,0,5.2,34.4,171.5,63.0,6.1,914.0,0,12,2.29
4,0,6.6,23.8,170.6,27.7,7.1,634.0,1,6,6.15
4,0,6.5,19.8,18.2,53.4,9.9,592.0,8,10,9.44
13,1,4.6,34.1,74.9,66.4,10.2,1055.0,5,6,0.24
4,3,7.4,33.7,90.1,41.4,4.5,95.0,9,1,28.23
4,1,5.4,21.7,196.9,29.0,9.7,162.0,0,12,10.32
7,1,6.5,24.9,117.7,90.9,18.6,328.0,6,2,4.6
14,1,4.8,23.1,182.9,44.9,0.9,1046.0,4,12,0.15
3,2,7.0,37.7,116.5,94.9,11.2,1168.0,9,12,0.15
2,2,8.3,18.0,77.1,79.8,16.8,832.0,1,3,0.1
0,0,7.8,17.3,116.2,65.8,3.2,932.0,9,12,0.3
14,2,7.3,23.8,30.7,37.6,3.2,145.0,3,2,0.43
9,3,7.5,22.8,54.7,54.6,19.2,256.0,8,5,1.96
2,3,7.8,32.3,88.1,62.2,4.2,1146.0,6,7,0.39
10,3,7.0,32.3,133.2,63.9,10.0,237.0,4,8,0.1
6,2,8.3,32.7,90.3,36.0,6.6,1132.0,3,6,0.18
6,1,5.5,29.7,103.7,73.8,14.0,86.0,2,2,0.18
8,0,6.1,23.2,17.9,34.8,11.7,1234.0,2,8,2.83
7,2,7.8,11.8,133.2,30.2,8.4,1445.0,8,4,0.83
0,2,6.1,15.4,108.8,26.0,8.3,1167.0,2,11,0.75
3,2,5.7,29.5,49.0,54.1,13.8,763.0,6,4,0.6
2,2,7.1,17.2,126.6,35.0,15.0,60.0,1,6,0.15
0,0,6.9,37.6,29.4,77.6,1.7,977.0,3,3,0.51
0,3,5.4,15.8,119.7,56.1,2.0,1477.0,0,9,0.41
11,0,5.7,22.7,19.4,75.6,7.0,177.0,4,2,0.25
1,0,6.4,34.0,83.7,40.4,19.2,780.0,3,4,0.19
9,0,4.7,12.9,43.7,91.2,4.2,295.0,3,7,0.46
14,3,6.3,37.1,15.5,81.9,16.0,1174.0,8,10,0.65
11,0,5.3,14.1,67.9,54.6,6.5,288.0,0,10,0.23
10,0,8.5,24.1,169.4,59.2,9.5,1490.0,7,9,0.17
11,2,7.8,20.5,167.6,48.7,4.9,1460.0,9,9,0.15
6,0,8.1,40.6,192.6,84.1,13.2,522.0,9,8,0.1
14,3,6.6,18.0,104.2,35.9,1.8,1391.0,8,1,0.29
7,1,6.1,27.8,95.8,59.3,5.0,1151.0,7,10,4.98
4,0,5.4,38.7,121.5,51.7,15.8,771.0,1,9,9.44
0,0,6.3,38.2,115.6,54.5,16.3,462.0,4,5,0.62
10,1,6.2,25.9,13.0,39.6,19.3,1133.0,0,8,0.2
14,0,6.1,32.6,20.6,59.2,7.8,52.0,8,4,0.69
13,2,6.0,18.0,83.1,67.7,14.8,481.0,3,11,0.1
2,2,8.1,22.4,108.7,20.8,2.1,46.0,3,9,0.1
8,2,4.7,10.2,192.1,24.1,5.3,989.0,1,3,0.56
5,2,8.3,11.6,136.5,81.5,3.3,1312.0,5,9,0.32
5,3,7.7,16.5,166.4,28.2,16.1,262.0,5,11,0.65
14,2,6.0,12.3,40.2,43.6,1.6,1169.0,5,3,0.23
8,3,8.4,36.7,196.0,90.3,7.1,422.0,1,2,0.44
2,1,5.8,18.5,134.6,77.4,19.9,598.0,4,9,0.1
10,1,6.1,17.5,186.3,36.5,7.3,643.0,0,8,0.14
12,2,8.4,14.6,141.5,73.2,12.8,466.0,4,2,3.85
0,1,7.5,12.3,173.4,84.5,19.2,775.0,5,7,0.59
8,3,8.0,23.7,75.1,45.9,6.9,585.0,0,3,0.75
13,3,6.9,25.1,122.9,38.3,4.2,481.0,5,2,0.12
12,0,4.6,11.2,110.9,89.5,8.0,640.0,7,8,2.61
1,0,7.0,32.0,123.1,30.0,12.2,1042.0,3,1,0.18
1,2,7.7,24.9,89.7,69.3,7.5,595.0,3,9,0.51
1,2,7.9,21.0,154.2,78.1,4.5,566.0,7,4,0.32
8,0,5.4,22.8,99.8,42.3,16.2,659.0,8,12,2.65
4,3,7.4,15.5,52.7,79.5,14.1,862.0,3,4,12.13
1,1,7.5,30.3,2.2,70.4,4.2,748.0,6,11,0.48
10,3,5.7,25.1,183.7,40.6,17.0,1280.0,5,7,0.11
12,2,6.0,37.9,66.8,93.7,2.8,826.0,3,10,7.5
6,2,6.9,19.9,38.7,38.0,1.7,1334.0,8,10,0.37
8,2,6.8,11.4,168.4,33.2,12.1,602.0,3,2,1.07
13,0,7.5,35.6,72.8,43.7,7.8,1076.0,6,6,0.33
1,0,8.3,39.7,92.8,63.7,4.8,1271.0,0,1,0.15
1,3,8.5,14.8,41.7,84.0,8.8,220.0,0,12,0.73
2,0,6.1,40.0,89.4,90.9,7.0,165.0,1,8,0.23
4,0,7.8,37.8,175.4,77.3,6.3,1243.0,6,6,4.66
2,1,8.3,20.5,103.9,27.4,10.0,129.0,3,7,0.19
10,1,7.1,30.8,34.2,65.5,10.0,1245.0,3,2,0.18
8,1,4.7,23.7,108.6,31.3,10.5,188.0,7,6,1.92
3,1,4.5,25.3,69.6,69.8,6.3,780.0,8,1,0.15
2,2,5.9,39.8,64.5,25.9,3.4,57.0,9,2,0.34
9,3,6.4,38.0,0.7,91.5,11.5,793.0,5,6,0.79
3,0,8.2,18.7,187.4,77.5,19.2,5.0,3,3,0.16
10,0,5.6,11.1,40.4,63.5,9.8,671.0,5,4,0.14
8,3,7.6,29.8,153.1,68.5,2.1,1308.0,7,9,2.03
10,0,8.0,17.6,140.1,92.4,2.0,1445.0,6,11,0.31
8,1,6.8,14.7,153.9,86.1,18.5,1091.0,2,12,3.67
1,1,8.1,21.8,20.3,69.1,17.8,1104.0,0,6,0.72
10,0,7.2,29.0,182.3,47.3,5.8,473.0,6,6,0.15
1,3,6.8,38.6,150.6,22.0,14.2,923.0,8,4,0.21
5,0,6.9,29.0,121.8,57.6,16.4,856.0,2,7,0.99
9,0,7.9,24.9,153.0,59.8,9.0,88.0,8,11,0.29
11,3,6.7,20.1,44.0,90.7,13.5,663.0,8,3,0.13
8,3,5.4,21.8,194.3,40.4,2.0,621.0,1,11,2.85
7,0,7.0,18.3,12.2,56.9,8.3,1104.0,2,11,3.8
8,0,5.2,25.9,57.3,39.3,9.2,967.0,3,12,2.65
12,1,5.3,28.6,79.2,30.6,15.5,981.0,8,11,5.71
6,1,5.4,17.2,5.4,55.6,2.8,1077.0,2,3,0.14
12,3,8.1,36.9,163.9,56.2,8.0,1414.0,8,8,7.11
3,2,5.0,13.6,146.2,31.8,3.3,1124.0,3,7,0.1
3,2,5.9,28.2,167.7,82.4,19.9,693.0,1,3,0.23
8,1,7.4,13.3,160.9,82.1,0.9,414.0,9,7,2.12
6,0,7.8,14.6,168.6,61.4,17.9,1217.0,3,3,0.1
1,0,7.8,11.6,52.5,90.4,10.6,738.0,5,12,0.79
11,1,8.3,22.7,67.4,79.9,9.5,987.0,5,1,0.13
7,0,5.6,17.5,38.4,33.2,19.5,1062.0,1,7,6.65
9,2,8.1,18.3,136.1,28.8,18.5,126.0,9,12,0.29
4,2,6.9,13.9,198.9,44.0,7.7,495.0,3,9,5.97
11,2,4.7,41.9,26.2,30.7,4.6,581.0,8,4,0.1
2,3,6.9,35.2,94.9,63.5,11.8,60.0,3,3,0.3
10,1,6.8,33.8,129.0,33.9,0.5,582.0,1,1,0.11
14,1,6.2,22.3,41.8,48.9,5.8,1370.0,6,3,0.66
10,0,7.3,27.0,24.9,61.5,2.2,842.0,4,8,0.29
5,2,7.6,22.2,198.7,68.1,1.3,951.0,8,7,0.7
10,0,7.6,25.2,26.9,48.2,10.0,96.0,0,12,0.46
8,3,5.3,10.4,108.2,92.5,9.6,494.0,8,9,1.63
8,0,4.7,10.8,77.7,42.1,19.4,1479.0,5,7,1.14
8,3,5.3,30.7,190.7,27.5,3.9,1362.0,8,3,1.16
1,1,5.7,29.8,135.6,45.8,14.6,586.0,3,2,0.29
9,1,8.3,21.9,77.9,68.5,10.0,117.0,9,11,0.59
3,0,7.8,17.6,194.0,32.2,12.3,665.0,4,1,0.14
5,2,5.0,26.7,147.6,60.5,10.6,829.0,3,5,0.64
10,0,4.9,39.1,18.8,47.3,2.3,1171.0,9,4,0.1
5,0,7.9,21.0,134.8,76.7,6.6,237.0,4,9,0.69
11,1,7.2,24.6,183.0,84.5,13.9,1114.0,4,8,0.15
5,0,7.2,12.7,130.0,40.7,19.3,867.0,2,5,0.38
14,0,6.7,37.0,114.1,92.3,19.2,1060.0,1,5,0.43
14,1,6.0,26.8,79.3,44.6,3.6,1326.0,0,2,0.29
13,0,6.4,17.1,183.1,80.9,9.9,330.0,5,4,0.1
14,3,5.7,13.3,130.0,35.8,4.7,1367.0,4,12,0.17
8,1,6.3,13.9,41.3,67.2,1.7,1155.0,3,1,5.2
1,3,7.6,30.1,198.8,25.9,19.2,567.0,5,11,0.37
10,0,4.8,33.9,84.0,83.7,13.3,117.0,0,12,0.1
8,3,5.7,33.4,115.3,26.3,9.6,1214.0,1,6,1.96
3,0,7.2,30.1,92.8,31.9,12.6,1391.0,9,2,0.15
0,1,6.6,32.3,36.5,22.9,17.5,361.0,4,9,0.9
2,1,8.1,16.8,149.3,75.5,5.7,1286.0,5,5,0.1
10,3,7.5,20.3,101.9,62.5,4.2,1236.0,5,8,0.13
5,1,6.0,40.8,54.1,85.0,7.3,371.0,9,5,0.67
13,3,7.3,29.2,14.2,65.4,12.9,142.0,4,3,0.18
1,1,4.5,24.7,145.5,43.8,16.3,282.0,9,6,0.24
4,0,6.4,34.9,146.9,35.7,18.7,1154.0,5,4,5.46
6,1,4.7,34.0,65.0,84.3,12.3,426.0,7,1,0.13
6,2,5.4,18.9,6.9,66.0,2.8,541.0,4,2,0.14
3,1,8.0,15.4,90.1,59.9,13.8,1164.0,6,12,0.1
6,0,6.1,17.3,147.7,82.3,6.6,1143.0,7,11,0.14
3,0,4.9,26.5,32.2,37.7,19.3,557.0,8,7,0.27
3,2,8.3,18.9,173.8,48.4,10.0,124.0,2,6,0.28
4,1,6.1,41.5,60.8,29.5,10.5,126.0,5,5,12.38
3,2,5.8,26.0,98.0,83.9,10.6,111.0,3,1,0.17
4,0,6.5,29.3,115.9,39.8,14.9,987.0,4,7,7.87
1,1,6.6,12.4,29.5,27.1,15.5,576.0,8,2,0.99
1,0,7.4,33.5,152.5,66.5,9.7,989.0,6,5,0.19
4,0,8.2,18.2,194.3,75.6,18.3,378.0,7,9,5.92
12,3,5.4,13.9,168.1,59.8,0.9,698.0,1,11,1.5
1,2,5.7,16.2,194.6,39.6,16.3,90.0,1,3,0.34
9,3,5.0,39.6,149.5,70.8,13.1,130.0,6,2,0.29
8,2,7.5,32.0,107.2,82.8,18.5,1277.0,6,1,1.54
14,1,8.2,18.3,149.1,49.5,19.8,92.0,2,10,0.31
14,0,8.2,35.5,104.3,46.8,11.0,85.0,7,7,0.18
0,3,5.3,38.8,48.3,74.3,15.8,1105.0,6,12,0.78
5,1,6.0,16.8,45.8,74.4,12.1,1401.0,4,8,1.63
2,1,7.3,30.2,56.8,20.6,3.8,634.0,1,12,0.51
2,0,7.3,27.7,143.0,31.8,10.1,567.0,6,1,0.4
11,3,7.9,37.6,26.1,36.9,19.3,443.0,3,4,0.12
2,0,8.3,20.6,96.3,47.3,17.0,391.0,3,12,0.16
6,0,7.6,26.0,19.1,54.2,1.0,583.0,5,4,0.24
9,3,7.0,22.5,199.2,94.7,11.1,835.0,3,1,0.45
6,0,6.9,33.1,154.0,59.5,6.1,951.0,2,5,0.24
11,2,5.0,40.2,105.0,79.2,10.9,341.0,6,5,0.1
4,0,7.8,14.4,1.1,76.4,8.9,940.0,2,10,4.4
9,1,4.8,25.8,197.8,52.1,6.5,1336.0,5,11,0.43
7,3,6.7,19.1,34.8,84.7,5.6,17.0,0,7,8.97
4,0,7.8,30.4,181.5,58.2,4.8,882.0,5,8,4.45
9,2,7.6,21.8,146.0,38.6,2.5,1423.0,9,2,0.41
6,2,8.3,36.6,27.2,34.6,6.9,1322.0,5,9,0.16
4,1,5.0,28.1,61.2,78.9,2.6,760.0,3,11,11.79
14,3,5.2,39.3,53.7,37.6,7.0,193.0,2,11,0.41
4,1,7.2,19.1,191.6,58.8,7.5,419.0,1,3,10.08
12,0,4.9,28.2,199.2,91.3,8.2,1464.0,7,6,3.3
13,3,4.9,30.4,4.3,80.8,8.0,83.0,4,12,0.1
14,3,6.5,40.8,27.7,65.2,19.1,477.0,1,2,0.29
7,2,5.5,26.7,110.3,20.9,2.2,1243.0,3,6,3.27
1,1,8.2,12.5,198.0,28.0,10.7,958.0,8,9,0.55
9,2,5.5,14.1,37.6,71.4,14.6,560.0,3,8,0.44
13,1,6.2,21.7,57.7,61.1,9.5,1417.0,4,5,0.2
7,1,6.5,15.7,138.9,28.9,19.5,930.0,6,3,1.96
1,3,7.9,15.4,192.5,62.6,5.0,44.0,5,11,0.67
3,0,7.9,25.5,71.1,62.2,5.8,493.0,7,5,0.44
5,2,8.2,26.8,7.8,55.8,14.5,121.0,6,7,0.69
14,1,6.0,35.4,25.2,81.0,7.8,528.0,8,1,0.5
9,0,4.9,40.8,82.7,65.3,5.0,109.0,8,10,0.22
7,3,5.4,32.9,64.6,62.0,15.1,272.0,3,4,2.13
5,0,6.4,27.3,91.3,41.4,19.5,1043.0,9,6,1.13
3,3,6.9,41.6,43.4,35.5,7.6,380.0,7,4,0.32
0,2,8.0,34.2,51.9,65.1,15.5,90.0,0,8,1.71
2,0,7.0,37.4,170.2,24.9,5.4,951.0,1,2,0.41
11,3,7.8,28.0,123.9,39.6,12.9,906.0,3,11,0.17
5,1,7.4,31.1,157.4,75.4,17.8,1176.0,7,7,1.22
1,1,4.9,17.7,120.0,59.3,7.6,883.0,1,1,0.22
9,0,5.5,13.9,185.9,23.0,7.8,1325.0,9,2,0.2
6,3,6.3,41.9,72.3,74.7,12.9,11.0,2,4,0.11
12,3,8.2,39.6,35.4,73.7,5.4,313.0,8,12,3.25
8,1,7.0,38.3,137.7,26.8,5.5,718.0,5,4,0.94
0,2,8.0,38.6,124.5,42.8,11.2,1346.0,4,11,0.39
11,1,7.5,12.9,22.8,63.9,3.6,492.0,8,8,0.28
14,2,5.5,19.0,25.6,39.5,19.2,152.0,2,6,0.83
10,1,8.3,16.3,60.4,28.4,5.1,1362.0,5,5,0.11
7,2,7.2,23.7,106.7,34.2,16.1,100.0,7,10,2.9
4,2,5.8,23.9,98.1,62.7,15.7,1487.0,2,6,11.46
7,3,5.6,31.6,139.3,89.2,2.8,361.0,5,3,1.56
14,0,4.8,15.6,185.3,46.8,19.5,519.0,8,4,0.18
5,0,8.4,27.2,130.7,82.4,1.4,181.0,6,4,0.41
3,1,5.7,15.2,8.7,53.2,0.8,243.0,0,11,0.1
8,2,5.5,11.5,47.2,33.8,13.2,151.0,9,2,1.48
13,1,4.6,25.1,156.4,24.9,6.3,1283.0,0,9,0.12
10,1,4.9,17.9,94.6,21.8,1.0,395.0,6,7,0.1
3,2,8.3,10.7,23.3,63.4,4.4,331.0,6,5,0.26
12,3,5.8,36.5,191.4,44.1,14.9,1216.0,0,4,4.17
6,1,5.0,10.5,164.4,38.4,11.9,300.0,1,10,0.1
9,3,6.5,15.5,177.9,59.1,14.8,706.0,8,10,0.38
8,0,5.9,32.7,168.7,79.8,18.6,635.0,4,12,2.42
10,1,4.7,36.9,114.0,59.3,14.4,1062.0,0,6,0.1
12,3,5.3,27.4,136.5,66.9,5.2,123.0,6,3,9.23
13,1,5.5,33.5,88.2,75.5,9.0,1179.0,9,6,0.3
6,2,8.1,31.2,176.0,88.5,6.9,13.0,1,7,0.21
0,1,4.5,15.5,96.6,83.6,19.7,454.0,6,11,0.36
13,1,6.0,17.5,59.3,21.3,10.3,198.0,5,11,0.1
10,1,6.6,36.1,110.2,27.4,13.6,1344.0,9,4,0.1
12,2,6.4,15.9,20.7,92.9,12.5,1164.0,9,1,3.12
11,1,5.5,26.5,93.0,37.8,17.4,1051.0,9,5,0.1
13,1,8.3,17.7,21.3,35.0,5.6,1255.0,1,4,0.11
2,3,7.2,20.8,46.4,85.3,14.6,4.0,3,4,0.27
5,0,5.4,29.5,94.7,29.0,3.1,3.0,2,3,0.4
12,3,8.1,35.0,72.2,50.5,18.9,187.0,7,1,9.4
5,3,4.6,21.8,40.8,53.4,19.2,466.0,4,8,1.37
12,2,8.4,33.0,100.6,91.8,8.0,1217.0,7,1,8.88
5,1,6.4,12.8,103.7,86.5,5.8,1202.0,9,6,0.63
2,1,5.8,19.2,168.0,28.9,17.8,765.0,3,8,0.15
10,2,7.6,37.0,117.4,78.5,18.5,137.0,2,4,0.1
1,3,5.3,26.8,81.6,71.7,19.1,1140.0,7,11,0.55
9,0,6.8,28.8,62.8,63.7,10.0,298.0,3,8,0.79
7,3,7.8,16.5,17.5,62.8,13.2,144.0,0,4,2.31
3,1,6.0,34.4,2.4,91.4,11.2,914.0,6,7,0.29
5,2,4.7,20.8,141.9,41.8,4.0,350.0,6,8,0.57
7,0,7.4,18.2,190.0,85.9,17.4,1435.0,0,10,3.53
1,3,5.3,11.2,152.3,84.4,7.2,695.0,3,12,0.52
10,0,6.7,38.9,55.2,53.3,11.6,825.0,0,12,0.12
12,0,6.4,21.4,129.7,58.6,15.3,1422.0,0,10,3.29
2,0,6.0,21.9,149.2,35.7,19.8,1236.0,0,10,0.21
7,3,7.4,40.0,126.4,29.1,4.7,519.0,6,12,1.64
4,1,8.4,38.8,84.3,85.7,8.1,968.0,7,5,10.18
6,0,6.9,21.5,136.1,42.1,16.7,1413.0,5,11,0.18
0,0,6.0,32.8,56.5,74.4,19.1,968.0,2,12,0.99
8,1,7.8,27.4,137.4,56.2,9.9,602.0,9,6,2.67
13,0,5.3,25.6,184.1,93.8,2.1,834.0,8,4,0.12
5,0,8.4,35.2,112.4,92.5,8.4,1434.0,2,3,0.32
1,3,7.7,24.0,133.0,73.1,2.5,1323.0,0,11,0.76
4,3,5.1,11.7,155.6,68.5,7.7,368.0,1,5,2.82
2,0,7.9,36.8,73.9,31.4,9.6,152.0,2,5,0.29
12,0,7.1,13.5,42.8,25.1,17.9,81.0,8,8,3.61
7,0,6.8,34.9,136.2,35.9,12.1,1130.0,5,4,1.86
8,3,6.7,24.3,181.5,47.1,6.2,319.0,8,9,2.49
11,1,7.1,28.5,32.5,71.7,19.9,1304.0,9,12,0.29
8,1,6.7,31.7,148.1,35.9,12.7,1273.0,6,8,1.38
5,2,5.8,30.7,32.8,79.3,11.7,422.0,6,2,0.86
6,2,6.5,26.0,199.7,58.7,5.5,1286.0,1,7,0.42
0,0,7.3,35.1,180.7,62.3,15.6,1209.0,3,7,1.02
2,1,7.5,14.1,86.9,49.1,14.8,30.0,5,4,0.11
4,1,7.7,34.3,191.2,85.7,3.5,63.0,9,12,9.87
11,1,4.5,21.7,137.6,60.6,12.6,527.0,2,1,0.1
0,0,7.2,28.4,164.3,90.2,5.7,1361.0,5,12,0.5
14,0,7.9,15.2,58.5,65.6,14.4,791.0,0,3,0.28
6,0,7.1,24.3,40.9,24.4,3.6,359.0,1,8,0.51
1,1,5.4,24.5,28.5,38.2,7.8,599.0,1,11,1.43
8,3,5.1,40.2,98.0,81.6,18.3,482.0,4,2,0.67
1,3,7.3,41.9,57.5,70.5,7.3,1330.0,4,9,0.33
4,0,8.3,14.5,122.2,29.9,17.6,1317.0,7,8,3.52
2,2,4.9,27.6,91.7,69.9,19.1,1050.0,6,12,0.16
6,3,6.9,41.3,127.0,60.8,0.5,1054.0,5,12,0.11
11,3,7.8,29.6,39.2,52.9,8.3,1445.0,8,1,0.14
1,2,6.1,10.4,173.4,86.1,12.5,419.0,6,11,0.89
11,3,5.2,13.7,152.3,88.7,7.0,1003.0,2,3,0.12
3,2,5.3,39.6,76.4,77.6,8.8,455.0,5,11,0.2
5,1,7.2,13.5,39.7,90.8,8.7,474.0,5,1,0.95
8,3,6.6,26.2,152.3,68.4,12.8,327.0,7,12,3.6
6,0,6.3,22.5,77.6,37.8,16.8,83.0,1,1,0.18
2,0,7.7,35.2,87.3,61.7,16.1,1071.0,2,12,0.27
13,1,7.7,23.7,1.4,59.3,11.5,1392.0,3,11,0.1
13,1,5.0,11.3,122.8,42.4,4.8,737.0,4,11,0.1
8,3,5.7,39.2,38.6,48.1,1.5,1190.0,4,12,2.67
2,0,7.7,39.7,106.1,50.9,11.7,581.0,6,4,0.15
3,3,5.1,23.8,67.9,53.8,14.1,232.0,9,2,0.24
11,3,6.3,39.9,91.7,36.9,9.0,891.0,2,4,0.1
8,0,5.6,13.0,81.6,78.9,19.2,172.0,7,1,2.29
8,0,7.4,17.8,129.6,76.1,2.4,249.0,6,2,1.39
9,0,4.8,28.4,120.6,29.0,19.2,1241.0,3,11,0.3
3,1,8.1,34.4,17.7,60.5,2.6,1183.0,3,1,0.23
2,0,5.0,24.6,77.8,52.9,11.3,456.0,6,7,0.22
0,3,7.9,31.7,181.0,45.3,19.3,1204.0,6,12,0.5
9,2,6.0,30.3,114.1,33.7,2.9,1190.0,5,2,0.47
11,2,5.5,38.0,113.1,92.0,17.5,1116.0,2,3,0.1
10,0,7.6,12.8,137.6,34.9,17.0,1159.0,5,12,0.17
6,2,7.6,27.3,147.4,56.2,4.7,281.0,0,7,0.35
6,2,5.8,33.1,118.2,79.3,16.6,1002.0,3,8,0.24
12,1,7.1,40.6,73.1,43.2,16.1,178.0,4,9,5.81
3,2,7.7,21.9,52.2,85.1,10.9,1168.0,0,5,0.75
10,2,4.9,13.2,21.4,77.3,11.8,1368.0,6,12,0.16
10,2,6.0,27.9,22.5,77.0,8.6,1281.0,9,5,0.24
3,1,7.1,35.2,38.6,58.0,1.4,760.0,0,4,0.7
11,0,5.8,13.9,126.1,26.5,17.3,1494.0,1,7,0.12
5,3,5.0,15.9,53.8,89.5,8.3,421.0,8,1,0.5
1,1,8.5,30.6,185.9,36.0,18.9,387.0,5,12,0.17
3,2,7.0,18.4,83.8,27.8,18.1,1307.0,9,2,0.26
9,0,7.3,21.5,134.9,85.6,4.3,1050.0,0,2,0.38
5,2,7.4,19.3,4.1,48.9,4.7,1126.0,0,11,0.96
7,2,7.2,18.2,174.9,65.9,18.2,1236.0,6,7,3.38
2,2,4.5,14.9,171.7,85.8,11.7,62.0,2,12,0.1
10,0,6.3,26.4,48.6,31.4,5.3,647.0,5,11,0.28
6,1,5.4,39.3,181.2,54.1,9.4,876.0,0,3,0.1
13,0,5.6,39.2,25.1,85.6,9.3,896.0,8,10,0.3
9,1,5.3,11.7,174.0,62.6,13.6,1196.0,4,3,0.21
13,2,7.1,28.4,159.0,83.7,3.9,867.0,4,9,0.12
3,3,6.2,10.5,115.5,47.6,15.4,1074.0,8,6,0.19
2,2,7.1,18.0,179.9,71.7,10.4,557.0,5,8,0.11
11,3,6.6,31.6,156.4,45.9,12.9,1303.0,5,2,0.1
12,2,7.2,15.2,56.3,48.8,2.3,1083.0,8,7,5.81
3,0,6.0,20.3,167.1,80.8,5.5,1276.0,4,7,0.22
10,3,5.5,20.8,53.0,21.7,14.1,246.0,6,2,0.11
